meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.220270090547003,0.0246493813669529,0.208821707731379,0.24734693877551,0.240914166662637,0.0221081571966586,2.50281498953979,11.7291217376537,0.801250936951432,0.213335277011135,0.176423327522599,0.236840942298656,0.161736703802496,0.0133986007647941,0.279113924050633,0.106929357860095,0.154372043944,10.967673853125,11.510779547049,0.113988818646738,1
0.193723471752267,0.0312205713675892,0.204329983905524,0.211499802161952,0.2238164048421,0.0609467408461768,2.36896017878427,21.7468824259139,0.887774514180119,0.0771041942322884,0.208126399467826,0.239612020699036,0.176243253423029,0.0157940402949568,0.273914391913705,0.00980959052659869,0.014013840978,2.670681652298,6.957073858454,0.195391705895915,1
0.137474883736135,0.0986455331993339,0.186383254939763,0.122107647448696,0.256625996433977,0.102339203375352,2.45603049898774,19.1498514910988,0.921912942921058,0.806764871514586,0.102240128332936,0.164572449171461,0.0572421227377416,0.0357650864603219,0.208786002727153,0.257001015525656,0.010183569566,4.767198145523,6.486181793259,0.0414279570250162,0
0.226915037585129,0.0366318309264773,0.159442377073318,0.24734693877551,0.232225216755376,0.0245754587489528,5.84081261935884,13.9661522833599,0.772639790792956,0.15257703369367,0.143729349698059,0.23852348081438,0.200413559193337,0.0157158905516327,0.279113924050633,0.0197440029409891,0.038014624418,3.983371604883,0.370056210597,0.122281193126216,1
0.19772493783549,0.02236346484492,0.19457321940462,0.166625970464426,0.242278089041696,0.0325801642442535,3.72665820748461,10.3684206028412,0.82921856497482,0.108312099007395,0.177429670126091,0.224977779667971,0.156173270053048,0.0233422647090173,0.254412103437812,0.793580173000107,0.029603800176,1.325076056903,5.37406617425,0.18809727029942,1
0.0881793627107347,0.0878946191690374,0.123676563076332,0.124545217049295,0.206408475575939,0.0938408113393402,7.55978474687374,21.9836007717185,0.925106570834288,0.698007648791423,0.0255502725208997,0.093380767482791,0.0804701349451387,0.0475007788584378,0.186707585966669,0.626149082263285,0.092375158224,7.236572166687,1.142273868205,0.263274911782999,0
0.0785724345999901,0.0601052438552466,0.209175720115261,0.142066547582194,0.243125683992404,0.0945981825005506,2.70660997163879,13.6341638055526,0.948298290456809,0.568228475645326,0.161597105975965,0.172431431076942,0.118009157583307,0.0479470380267108,0.269990593174822,1.03776947281261,0.020718012284,0.800934941869,7.490145161955,0.112650277049412,0
0.133463495970233,0.0432526300258641,0.224043294878088,0.197694409598416,0.211951849508966,0.0735910679349714,4.25514170743814,13.9427290314641,0.98199658896419,0.842935931446768,0.235526397677745,0.101545431223671,0.185479370399075,0.0171095249466104,0.204605737138448,0.099546581141232,0.059960967783,1.790480017542,0.160851037801,0.0751820216032541,1
0.0393633425835608,0.0842050816490584,0.0275610935595227,0.109441509340365,0.246243091967502,0.138274702917691,1.58301807130916,126.416694940956,0.967916996034371,0.749556606172058,0,0.132634159712444,0.160921770902846,0.0107717251440882,0.103092783505155,0.0078125,0.01364348201,0.584507298948,0.295919654552,0.093128128949675,1
0.187835406369233,0.0327975130280169,0.154694542860938,0.243059175043514,0.239198202109294,0.0145577312626604,4.6130366254274,13.4065191519407,0.813528899433798,0.501438690097023,0.17412172207733,0.164353957567577,0.18798766676932,0.0154785004691965,0.206086435662216,0.236420376689193,0.075507374241,0.804241331695,0.515643629353,0.0919667819463435,1
0.116554584096177,0.018381478959712,0.0783869668566134,0.00608605579312902,0.242817929062915,0.0966518130326348,2.99437022129509,806.721070271401,0.950961764012298,0.74111409557239,0.203331687175615,0.148532939403532,0.18081906170333,0.01293683300586,0.200264615617856,0.271532618962798,0.0048828125,0.184100661992,0,0,1
0.125828483430113,0.0267680869216771,0.201373830694873,0.218517570995192,0.238803945473527,0.0295634604289376,3.29150037334846,2.06845549084691,0.836404900230176,0.082138412261381,0.161240108489007,0.126538562218905,0.154976420150567,0.0352574754006003,0.215792143945553,0.195726824835703,0.154683754538,0.349159943318,0.33599001291,0.160697678442197,1
0.118594018359873,0.0265178214853788,0.134338123238893,0.080712020620917,0.240995483584046,0.0145577312626604,3.27812880915323,4.46478545927159,0.948284268073959,0.349242525977674,0.0666510604104684,0.151238358608187,0.138209185396932,0.0166685609737956,0.217522308337437,0.0292693595503372,0.040692052957,6.710597080503,3.528212471191,0.101116793063575,1
0.17586153971814,0.0463610416288442,0.24479842937478,0.215802569017436,0.260087343780246,0.0793384279600647,2.20420013743431,3.44351876873748,0.83018927458776,0.249356181352808,0.260383849835473,0.211427241507035,0.135192405712019,0.0811878884420922,0.279113924050633,1.04046121834533,0.209420797978,6.923215106332,3.444704491696,0.068231823021497,1
0.17560672350214,0.0647402966841101,0.202753053541176,0.222996163260491,0.23522346977574,0.112675801112725,2.0241047575998,19.7245707796203,0.941133375465627,0.395478450166489,0.194298612701343,0.180456217226161,0.13519460448053,0.0505956381259929,0.271680679378878,0.0078125,0.022361872683,2.709218156462,2.788595571974,0.0784320023701867,0
0.0416076484110971,0.0734194693618477,0.201262403489096,0.131217338826485,0.200949941451294,0.0942118595755863,1.57779776419259,2.06845549084691,0.98199658896419,0.822677426571911,0.0794522088255978,0.165242236282002,0.0701383917466176,0.0149556721136174,0.131726397682517,0.0078125,0.0048828125,0.0078125,1.027710747467,0.419981830896568,0
0.0630594802100077,0.070976169086515,0.166416407260203,0.132260107494879,0.221305703176385,0.0145577312626604,4.30153280437753,11.1708866565844,0.82638306186812,0.646504281895445,0.0704737381915149,0.179586935355735,0.0739201309825136,0.0170891265014287,0.257708916992688,0.29878304016692,0.130688504126,0.514768648097,6.139215348987,0.197649553932477,0
0.151495707881813,0.0453181190478295,0.212763369926945,0.24734693877551,0.223114155227145,0.0539439090215521,3.7445230412285,2.06845549084691,0.914987827281712,0.142356954649238,0.255203398550337,0.181989591971492,0.171834822975639,0.0171582961368976,0.261198517824758,0.63204196743854,0.16277359092,5.798735501726,6.518248008367,0.0724437995590326,1
0.173182494096143,0.0613570988875204,0.191025177136403,0.159676432650667,0.193553748622203,0.0959747782828428,3.43796951816609,13.2142299614899,0.904422637306677,0.232089920524912,0.192997153604793,0.163094921014764,0.206876812920854,0.0490526002616511,0.274068361426525,0.384251189372055,0.081851717544,5.53460227888,5.868378632111,0.167577000048222,0
0.138902417231261,0.0750782549076605,0.137423886189286,0.130696840941029,0.264344229951806,0.0740021244312903,3.01504529863764,15.5639486982284,0.907369887646796,0.524531009639731,0.182244820225807,0.17500805787997,0.114089691105429,0.0486285488784178,0.271906154761455,0.49362477468953,0.021017573939,8.296062828207,4.748904223159,0.0201167146838105,0
0.177786904064754,0.0824650001676088,0.169802030828728,0.127422327698244,0.262424626327207,0.103001482331071,2.83458258984328,21.5309827284489,0.949471949128624,0.765038267325002,0.194692302965594,0.195129321843564,0.0709071782094041,0.05361643468457,0.268426657087379,0.0101473840462795,0.115331426133,5.501117007844,8.250320135944,0.107011187710767,0
0.236813047172284,0.0310500680854898,0.240060051984378,0.233185586580317,0.258951325813382,0.029851506317828,3.42861733968176,3.78228357901654,0.827162602646208,0.266144344191485,0.214064801731656,0.236454159474321,0.151811191565753,0.0155388547598579,0.279113924050633,0.43090415711784,0.279712436496,11.529994185279,9.545801110862,0.117054472075225,1
0.193388696824287,0.0258231813385974,0.235149468621655,0.224370729786006,0.213878446546448,0.0145577312626604,2.55278254050984,2.06845549084691,0.812096037934568,0.154749352561946,0.19121050805028,0.223164702930726,0.203240955232736,0.0208381750862733,0.267178370880089,1.59371523192921,0.009248884025,4.748790904432,6.725483666241,0.234673518957134,1
0.0393633425835608,0.0865981945462299,0.196947949256468,0.0634157834035671,0.200428188482417,0.159329273911823,23.9280762657015,12.6865420078639,0.909175090064083,0.842935931446768,0.0217055855303914,0.131763258506734,0.075974920532873,0.0248912731133552,0.103092783505155,0.0078125,0.00993227882,0.890589733632,0.906143404522,0.0540641484437592,0
0.166911241589277,0.0657441476933549,0.135035167016226,0.146828551815589,0.22919233397669,0.0773995256097068,2.9639461298378,23.7571879285005,0.888027887590803,0.13338842285491,0.183308509435149,0.168720857610723,0.121092536933596,0.0511509715835371,0.275140826507147,0.256693829910022,0.023045106596,1.102208553819,6.140686934031,0.104429467159399,0
0.0811323507981386,0.0402128556137076,0.204000543222342,0.0667617603787231,0.237775356489307,0.100646002970392,3.0617712546308,2.89416315570096,0.936417188360461,0.690570455432376,0.203188084541804,0.066221712102691,0.179591889104788,0.0470909678727117,0.260493941532937,0.0078125,0.007246327794,6.087689717283,0.917938907742,0,1
0.172066203912327,0.0597258330623803,0.170791098868601,0.150166881987834,0.23417826135624,0.0992548961821357,2.25969772302859,26.5733643161658,0.88613929879956,0.461568513128088,0.17486769449657,0.163968010776875,0.11104036269613,0.0527674604866436,0.273312067951914,0.113227517574978,0.03062633885,8.108181484291,3.422208007375,0.173563603426968,0
0.0963016312099447,0.0475509459542272,0.261224489795918,0.199001306576873,0.248947757139657,0.0343487051675889,1.65662268370128,2.06845549084691,0.80622797970796,0.205569791364213,0.238358764091188,0.184952496425734,0.181385134513961,0.0120670345848249,0.277425559729771,0.724551841342006,0.129116357587,11.259237107739,0.949680186605,0.0500813592268522,1
0.21504361815051,0.020536036942383,0.181991963747595,0.24734693877551,0.21886200035516,0.0145577312626604,3.94381794770083,13.5144056732949,0.840919677542683,0.21008565215141,0.1476342178003,0.167307888700196,0.199433807934126,0.0125525639893778,0.274795321851445,0.0078125,0.205209161541,2.561016815553,7.809521499262,0.145178522064656,1
0.167066223489942,0.0739518480130196,0.201733012897407,0.12737538177188,0.243889635590623,0.073463312059228,2.78674728997742,18.431673571768,0.904925190202142,0.651466047531357,0.21293011258513,0.139575024032074,0.112621305070937,0.0530475069416448,0.278838273419051,0.542842421581349,0.02413837002,3.083661911581,4.90969797989,0.0923147547908475,0
0.158781957762781,0.0509894436172634,0.195866385081658,0.169660733391091,0.220484962447699,0.12053273779774,1.33379310261841,686.46836875585,0.822854491846526,0.787848513975005,0.219430521915903,0.187139895307604,0.14709302739785,0.0202518077392637,0.273605122671898,0.315252992587067,0.009419187576,5.73343537883,0,0.142344048895865,1
0.179452682165565,0.0349718801717246,0.164048609725056,0.20273774689683,0.271118802987896,0.0145577312626604,3.04891331078703,6.23146856831898,0.85645450922938,0.500097039989285,0.264898141045697,0.158239231332861,0.200386929526622,0.0163353907680389,0.234654098793053,0.0128433142212173,0.008292484146,0.0078125,6.747423004584,0.365784924420998,1
0.154144437983638,0.0674412371646709,0.204782024973814,0.147366304409252,0.262008013390891,0.0575096205718261,2.65114390592287,21.0572297029503,0.967789093060102,0.0849471308457991,0.217570699315621,0.159528517264329,0.0876376040190369,0.0503910774494459,0.275541576336079,0.0078125,0.026456312943,3.913258767182,6.247761571427,0.116463143870328,0
0.190856102002202,0.0808948703757895,0.101803489529431,0.101019943041411,0.260748969839814,0.0814597459654942,1.74454232738479,16.9357233371776,0.98199658896419,0.774036096436908,0.0226004981873251,0.168648311483112,0.0892474529630217,0.0502160131220393,0.258085638840158,1.33497253539401,0.007676816517,6.943487592841,0,0.039075090905907,0
0.162878924178293,0.027106835500821,0.19451813562097,0.0837490073595231,0.222154605272493,0.0604031919104909,2.31644726705163,2.70026364617752,0.953809620902939,0.717998006431462,0.18575552353683,0.171973097633645,0.141523093803197,0.0180666011868223,0.261120555768067,0.0078125,0.006167192865,0.537500463352,0.202721491685,0,1
0.163833541261178,0.030008350432904,0.248847148914461,0.24734693877551,0.271567178974473,0.0191480530905023,2.51001514368643,7.64181904941319,0.816481222982571,0.279165257386702,0.246436980467394,0.141273934222544,0.183581313031801,0.0467735766555197,0.26959409900264,1.58564144880557,0.021129758597,7.699016977286,10.120250873964,0.173814104934577,1
0.181346252472905,0.0268612298393367,0.202221820308485,0.244413736176748,0.235311807707212,0.0145577312626604,3.56388182913756,7.42024874883049,0.77365855706666,0.240119066526089,0.194893619958419,0.202844082275605,0.144448190324443,0.0236031790908543,0.279113924050633,1.46668752471915,0.035937149195,7.981156587733,4.599665183527,0.168214729942661,1
0.177267080758016,0.0861689319434989,0.160031774793173,0.146196089922655,0.265750925819773,0.0966344124724176,3.09867296313851,20.7607594002759,0.905613945229199,0.468929654095215,0.124126517931981,0.173537948139196,0.0750427253934608,0.0449016253025552,0.258068753351687,0.715684904464177,0.022542839584,3.285900961653,6.059078215131,0.057932533343531,0
0.164649637570499,0.0555166541086987,0.181796756061829,0.125615592047424,0.24330869260732,0.0980325125970834,3.2439930935616,19.573463777131,0.911853108970042,0.492834505644557,0.161444223552414,0.16103588690614,0.118680239934109,0.0528973756085324,0.273319424465787,0.0606228627839924,0.025229005551,6.32241180165,7.414942112002,0.067185541464615,0
0.190058705444075,0.042570330291146,0.257067098584626,0.189216724305232,0.213181709222172,0.0754547749691644,4.24657923393086,2.06845549084691,0.896571011467427,0.0850540214433231,0.28,0.158981504955081,0.1098909616147,0.0205160672181639,0.249308014537548,0.936683982765477,0.18472817549,13.1747102137,13.646665422594,0.138835268631401,1
0.194768942182705,0.0664648990686403,0.176167428405699,0.116312970902489,0.25618524641704,0.1018935711611,3.73925150296281,9.16911228357515,0.869954795421934,0.201833830004401,0.207076121529016,0.158262205366502,0.0839658529484554,0.0439448033191069,0.279113924050633,0.0078125,0.026092009316,4.673333978118,7.025668052846,0.0651788690200904,0
0.18004006855699,0.079217571693888,0.185407551201674,0.129581636106384,0.2604754974734,0.0170598329493899,2.00723484690292,15.7116426883334,0.8907481993506,0.677496228003842,0.116020268076883,0.185441834144017,0.0879654416533529,0.050735365164392,0.256189854022748,0.663380473180777,0.026519787556,5.912038732282,7.958627831924,0.0665967823568738,0
0.163872401028737,0.0589662531778292,0.146277876276586,0.12378567410196,0.266436936775319,0.119753042641586,2.01774035680946,22.8520584985983,0.939252105140937,0.436260472170036,0.246030840579618,0.191369583901023,0.100512912224347,0.0523876820544658,0.273224698246434,0.0078125,0.023264601773,2.829561877646,7.577486999579,0.143669525026626,0
0.21293474843298,0.0383009401566627,0.205269785690719,0.24734693877551,0.273469387755102,0.0302547033659294,4.2955419956032,16.794925668261,0.883521883029486,0.225548087630281,0.175785317287844,0.151193319723196,0.149671135650431,0.014974407373148,0.267896457344072,0.320504496568946,0.243184881037,13.264593794666,0.530230535298,0.0303777968094309,1
0.158283355277339,0.068812520913869,0.203258599555283,0.126700861568966,0.270576474721031,0.113731891704871,2.64202483652178,15.7070334248045,0.936038763244888,0.63049549845032,0.22731243225566,0.192659047399149,0.0624982507618716,0.0525618144642857,0.188253633136811,0.185032194695016,0.022589749115,9.014389597354,6.044433082666,0.0251416947313531,0
0.229708060527937,0.0269134566022688,0.152328523808663,0.24734693877551,0.253863358979788,0.0226164019839659,1.16243161885533,2.06845549084691,0.938616757711866,0.380721656361367,0.184892416526226,0.240323032084926,0.179819236003356,0.00986091006292429,0.269490477637204,0.255203683848067,0.114071583207,12.634843255351,12.223775401904,0.0275799564383428,1
0.156899978707205,0.0298677265984195,0.212191804400354,0.201146180396283,0.260030812949892,0.037711187413009,0.995981072552785,45.1335946870861,0.815451249460374,0.309698957230318,0.242780137320584,0.216181653513274,0.163041388969515,0.0731077066220117,0.262767681021399,0.0754770561465121,0.231575840605,10.97762064102,2.696187212626,0.103698914650364,1
0.232001593982007,0.0447522512103606,0.111818244078228,0.24734693877551,0.270035343270191,0.0372739811333915,3.24608529351898,15.8405136000173,0.805676597634182,0.288906002932357,0.268911817077129,0.215815150961969,0.154178366315567,0.032451541175724,0.22636299759286,0.402598534205486,0.074932773665,4.195023175332,6.496463735886,0.22409419226387,1
0.172025720378202,0.0683083407268749,0.180108627367417,0.106295950516543,0.244726134960654,0.0811971033653921,1.54465191956544,14.6084676396001,0.964445049506141,0.393636942972903,0.142648141951533,0.159125780063085,0.146472066870987,0.0484683618118277,0.232368311560586,0.729195330095155,0.028001829535,5.956916374322,4.496605202357,0.09005940893867,0
0.172226092366145,0.0645099350277939,0.172341254031092,0.172771863646221,0.273469387755102,0.106737796364565,3.26014444751218,22.7890922985315,0.892932350633232,0.385096569517771,0.215656733936968,0.172766735434501,0.0568337271620083,0.0542315352443905,0.272519164212512,0.330687268646742,0.028467642063,6.617388396718,8.059367073746,0,0
0.167838395849526,0.0323703710985014,0.116129830759839,0.174072193741221,0.240938028218417,0.0340305967065047,3.85103549424303,11.2603614244741,0.942287881791608,0.713204126405436,0.240895500871241,0.0910291079436739,0.17686431425584,0.016657667538802,0.187800004866714,0.105505826336259,0.013474332686,6.132433337252,0.511412858176,0.0195892553110365,1
0.13157892419368,0.0702528192005496,0.158024557394403,0.0524578764870991,0.216181642652119,0.032864028747712,3.40015989095211,17.8486974839325,0.872712255582421,0.782265051464581,0.0249955826741496,0.151171001384327,0.179613296415667,0.0197295547918436,0.259876264891747,0.0078125,0.0048828125,3.999802302292,1.043009934778,0.238432393828315,1
